4,1,1,2,
0,1,1,2,
20,1,0,2,
16,1,0,2,
13,1,0,2,
14,1,0,2,
20,1,0,2,
25,1,0,2,
12,1,0,2,
22,1,0,2,
15,1,0,2,
26,1,0,2,
